corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-slv	SLV00231	SLV00231	Pajk, Pavlina	Arabela	1854	1901	F	viaf:260393202	1885	NA	2015-04-03	1885	NA	NA	sl	39063	NA	NA	short	low	T3
ELTeC-slv	SLV00187	SLV00187	Kersnik, Janko	Agitator	1852	1897	M	viaf:34746806	1885	NA	2015-04-03	1885	NA	NA	sl	26560	NA	NA	short	high	T3
ELTeC-slv	SLV10016	SLV10016	Mahnič, Anton	Zadnji samotar	1850	1920	M	viaf:32798590	1886	NA	2015	1886	NA	NA	sl	75393	NA	NA	medium	low	T3
ELTeC-slv	SLV00217	SLV00217	Jurčič, Josip	Slovenski svetec in učitelj	1844	1881	M	viaf:54483391	1886	NA	2015-04-03	1886	NA	NA	sl	43280	NA	NA	short	high	T3
ELTeC-slv	SLV00227	SLV00227	Pesjak, Luiza	Beatin dnevnik	1828	1898	F	viaf:307425009	1887	NA	2015-04-03	1887	NA	NA	sl	30130	NA	NA	short	low	T3
ELTeC-slv	SLV10029	SLV10029	Kersnik, Janko	Rošlin in Vrjanko	1852	1897	M	viaf:34746806	1889	NA	2018	1889	NA	NA	sl	31536	NA	NA	short	high	T3
ELTeC-slv	SLV10028	SLV10028	Vošnjak, Josip	Pobratimi	1834	1911	M	viaf:55300280	1889	NA	2019	1889	NA	NA	sl	54552	NA	NA	medium	low	T3
ELTeC-slv	SLV00111	SLV00111	Detela, Fran	Pegam in Lambergar	1850	1926	M	viaf:61405029	1891	NA	2015-04-03	1891	NA	NA	sl	62359	NA	NA	medium	high	T3
ELTeC-slv	SLV00136	SLV00136	Tavčar, Ivan	4000	1851	1923	M	viaf:100298803	1891	NA	2015-04-03	1891	NA	NA	sl	34186	NA	NA	short	high	T3
ELTeC-slv	SLV00024	SLV00024	Bedenek, Jakob	Od pluga do krone	1850	1916	M	viaf:84381657	1891	NA	2015-04-03	1891	NA	NA	sl	81449	NA	NA	medium	low	T3
ELTeC-slv	SLV00092	SLV00092	Štrukelj, Ivan	Zmota in povrat	1869	1948	M	conor:311191651	1892	NA	2015-04-03	1892	NA	NA	sl	33297	NA	NA	short	low	T3
ELTeC-slv	SLV00126	SLV00126	Jaklič, Fran	Ljudska osveta	1868	1937	M	viaf:55376955	1892	NA	2015-04-03	1892	NA	NA	sl	31611	NA	NA	short	low	T3
ELTeC-slv	SLV00174	SLV00174	Mencinger, Janez	Abadon	1838	1912	M	viaf:53025627	1893	NA	2015-04-03	1893	NA	NA	sl	94344	NA	NA	medium	high	T3
ELTeC-slv	SLV00135	SLV00135	Janežič-Kraljev, Ivan	Gospa s pristave	1855	1922	M	viaf:68374219	1894	NA	2015-04-03	1894	NA	NA	sl	96474	NA	NA	medium	low	T3
ELTeC-slv	SLV00090	SLV00090	Štrukelj, Ivan	Spletke	1869	1948	M	conor:311191651	1894	NA	2015-04-03	1894	NA	NA	sl	38581	NA	NA	short	low	T3
ELTeC-slv	SLV00421	SLV00421	Trošt, Ivo	Temni oblaki	1865	1937	M	viaf:16146824501407630124	1895	NA	2015-04-03	1895	NA	NA	sl	32352	NA	NA	short	low	T3
ELTeC-slv	SLV00473	SLV00473	Murnik, Rado	Groga in drugi	1870	1932	M	viaf:66026290	1895	NA	2015-04-03	1895	NA	NA	sl	68503	NA	NA	medium	high	T3
ELTeC-slv	SLV00132	SLV00132	Maselj Podlimbarski, Fran	Gorski potoki	1852	1917	M	viaf:24474637	1895	NA	2015-04-03	1895	NA	NA	sl	34687	NA	NA	short	low	T3
ELTeC-slv	SLV00048	SLV00048	Govekar, Fran	V krvi	1871	1949	M	viaf:51812691	1896	NA	2015-04-03	1896	NA	NA	sl	51500	NA	NA	medium	high	T3
ELTeC-slv	SLV10021	SLV10021	Pajk, Pavlina	Judita	1854	1901	F	viaf:260393202	1896	NA	2018	1896	NA	NA	sl	23025	NA	NA	short	low	T3
ELTeC-slv	SLV00234	SLV00234	Pajk, Pavlina	Dušne borbe	1854	1901	F	viaf:260393202	1896	NA	2015-04-03	1896	NA	NA	sl	26146	NA	NA	short	low	T3
ELTeC-slv	SLV00240	SLV00240	Pajk, Pavlina	Slučaji usode	1854	1901	F	viaf:260393202	1897	NA	2015-04-03	1897	NA	NA	sl	58279	NA	NA	medium	high	T3
ELTeC-slv	SLV00072	SLV00072	Meško, Ksaver	Kam plovemo	1874	1964	M	viaf:62359223	1897	NA	2015-04-03	1897	NA	NA	sl	71125	NA	NA	medium	high	T3
ELTeC-slv	SLV00278	SLV00278	Detela, Fran	Trojka	1850	1926	M	viaf:61405029	1897	NA	2015-04-03	1897	NA	NA	sl	78672	NA	NA	medium	high	T3
ELTeC-slv	SLV10020	SLV10020	Nadlišek, Marica	Fata morgana	1867	1940	F	viaf:6737472	1898	NA	2018	1898	NA	NA	sl	42274	NA	NA	short	low	T3
ELTeC-slv	SLV00273	SLV00273	Finžgar, Fran Saleški	Kvišku	1871	1962	M	viaf:56648253	1899	NA	2015-04-03	1899	NA	NA	sl	41688	NA	NA	short	low	T3
ELTeC-slv	SLV00373	SLV00373	Jaklič, Fran	O, ta testament	1868	1937	M	viaf:55376955	1900	NA	2015-04-03	1900	NA	NA	sl	57249	NA	NA	medium	low	T4
ELTeC-slv	SLV10032	SLV10032	Zbašnik, Fran	Z viharja v zavetje	1855	1935	M	viaf:84281491	1900	NA	2019	1900	NA	NA	sl	90441	NA	NA	medium	low	T4
ELTeC-slv	SLV00425	SLV00425	Gruden, Josip	Na vojvodskem prestolu	1869	1922	M	viaf:68284771	1901	NA	2015-04-03	1901	NA	NA	sl	32791	NA	NA	short	low	T4
ELTeC-slv	SLV00410	SLV00410	Cankar, Ivan	Tujci	1876	1918	M	viaf:56657726	1901	NA	2015-04-03	1901	NA	NA	sl	44260	NA	NA	short	high	T4
ELTeC-slv	SLV00401	SLV00401	Cankar, Ivan	Na klancu	1876	1918	M	viaf:56657726	1902	NA	2015-04-03	1902	NA	NA	sl	59654	NA	NA	medium	high	T4
ELTeC-slv	SLV10017	SLV10017	Malovrh, Miroslav	Tolovajski glavar Črni Jurij in njegovi divji tovariši	1861	1922	M	viaf:233014487	1903	NA	2017	1903	NA	NA	sl	263845	NA	NA	long	low	T4
ELTeC-slv	SLV00310	SLV00310	Maselj Podlimbarski, Fran	Potresna povest	1852	1917	M	viaf:24474637	1903	NA	2015-04-03	1903	NA	NA	sl	36767	NA	NA	short	low	T4
ELTeC-slv	SLV00497	SLV00497	Finžgar, Fran Saleški	Moja duša vasuje	1871	1962	M	viaf:56648253	1903	NA	2015-04-03	1903	NA	NA	sl	31908	NA	NA	short	high	T4
ELTeC-slv	SLV00452	SLV00452	Prelesnik, Matija	Naš stari greh	1872	1905	M	viaf:3285157470199222640002	1903	NA	2015-04-03	1903	NA	NA	sl	63630	NA	NA	medium	low	T4
ELTeC-slv	SLV00454	SLV00454	Prelesnik, Matija	V smrtni senci	1872	1905	M	viaf:3285157470199222640002	1904	NA	2015-04-03	1904	NA	NA	sl	71146	NA	NA	medium	low	T4
ELTeC-slv	SLV00458	SLV00458	Malovrh, Miroslav	Pod novim orlom	1861	1922	M	viaf:233014487	1904	NA	2015-04-03	1904	NA	NA	sl	66787	NA	NA	medium	low	T4
ELTeC-slv	SLV10001	SLV10001	Cankar, Ivan	Hiša Marije Pomočnice	1876	1918	M	viaf:56657726	1904	NA	2019	1904	NA	NA	sl	30112	NA	NA	short	high	T4
ELTeC-slv	SLV10013	SLV10013	Kovačič, Ivo	Mladi gozdar	1873	1936	M	viaf:81042077	1904	NA	2018	1904	NA	NA	sl	25942	NA	NA	short	low	T4
ELTeC-slv	SLV00496	SLV00496	Finžgar, Fran Saleški	Iz modernega sveta	1871	1962	M	viaf:56648253	1904	NA	2015-04-03	1904	NA	NA	sl	61974	NA	NA	medium	high	T4
ELTeC-slv	SLV00455	SLV00455	Malovrh, Miroslav	Kralj Matjaž	1861	1922	M	viaf:233014487	1904	NA	2015-04-03	1904	NA	NA	sl	62083	NA	NA	medium	low	T4
ELTeC-slv	SLV00406	SLV00406	Tavčar, Ivan	Izza kongresa	1851	1923	M	viaf:100298803	1905	NA	2015-04-03	1905	NA	NA	sl	94994	NA	NA	medium	high	T4
ELTeC-slv	SLV10004	SLV10004	Fajdiga, Ivan	Nebesa	1854	1935	M	viaf:6786157470209622640003	1905	NA	2019	1905	NA	NA	sl	38272	NA	NA	short	low	T4
ELTeC-slv	SLV00502	SLV00502	Fatur, Lea	V burji in strasti	1865	1943	F	viaf:170052698	1905	NA	2015-04-03	1905	NA	NA	sl	35526	NA	NA	short	low	T4
ELTeC-slv	SLV00398	SLV00398	Cankar, Ivan	Martin Kačur	1876	1918	M	viaf:56657726	1906	NA	2015-04-03	1906	NA	NA	sl	40767	NA	NA	short	high	T4
ELTeC-slv	SLV10005	SLV10005	Finžgar, Fran Saleški	Pod svobodnim soncem	1871	1962	M	viaf:56648253	1907	NA	2019	1907	NA	NA	sl	139672	NA	NA	long	high	T4
ELTeC-slv	SLV10014	SLV10014	Kveder, Zofka	Nada	1878	1926	F	viaf:1223577	1907	NA	2013	1907	NA	NA	sl	42113	NA	NA	short	high	T4
ELTeC-slv	SLV00459	SLV00459	Malovrh, Miroslav	Strahovalci dveh kron	1861	1922	M	viaf:233014487	1907	NA	2015-04-03	1907	NA	NA	sl	92352	NA	NA	medium	low	T4
ELTeC-slv	SLV00364	SLV00364	Detela, Fran	Novo življenje	1850	1926	M	viaf:61405029	1908	NA	2015-04-03	1908	NA	NA	sl	43466	NA	NA	short	high	T4
ELTeC-slv	SLV00345	SLV00345	Levstik, Vladimir	Blagorodje doktor Ambrož Čander	1886	1957	M	viaf:53731964	1909	NA	2015-04-03	1909	NA	NA	sl	50219	NA	NA	medium	low	T4
ELTeC-slv	SLV00460	SLV00460	Malovrh, Miroslav	V študentskih ulicah	1861	1922	M	viaf:233014487	1909	NA	2015-04-03	1909	NA	NA	sl	49115	NA	NA	short	low	T4
ELTeC-slv	SLV00461	SLV00461	Malovrh, Miroslav	Zadnji rodovine Benalja	1861	1922	M	viaf:233014487	1909	NA	2015-04-03	1909	NA	NA	sl	40327	NA	NA	short	low	T4
ELTeC-slv	SLV00391	SLV00391	Zbašnik, Fran	Pisana mati	1855	1935	M	viaf:84281491	1909	NA	2015-04-03	1909	NA	NA	sl	70078	NA	NA	medium	low	T4
ELTeC-slv	SLV00506	SLV00506	Fatur, Lea	Za Adrijo	1865	1943	F	viaf:170052698	1909	NA	2015-04-03	1909	NA	NA	sl	102588	NA	NA	long	low	T4
ELTeC-slv	SLV00456	SLV00456	Malovrh, Miroslav	Ljubezen in junaštva strahopetnega praporščaka	1861	1922	M	viaf:233014487	1910	NA	2015-04-03	1910	NA	NA	sl	31249	NA	NA	short	low	T4
ELTeC-slv	SLV00352	SLV00352	Fatur, Lea	Komisarjeva hči	1865	1943	F	viaf:170052698	1910	NA	2015-04-03	1910	NA	NA	sl	59327	NA	NA	medium	low	T4
ELTeC-slv	SLV10022	SLV10022	Prepeluh, Albin	Mina	1881	1937	M	viaf:79068165	1910	NA	2019	1910	NA	NA	sl	33533	NA	NA	short	low	T4
ELTeC-slv	SLV10006	SLV10006	Jelenc, Vitomir Feodor	Žena	1885	1922	M	viaf:66265062	1910	NA	2018	1910	NA	NA	sl	37969	NA	NA	short	low	T4
ELTeC-slv	SLV10027	SLV10027	Vodeb, Emil	Libera nos a malo	1880	1921	M	viaf:6604157470209022640002	1911	NA	2011	1911	NA	NA	sl	36344	NA	NA	short	low	T4
ELTeC-slv	SLV00526	SLV00526	Murnik, Rado	Hči grofa Blagaja	1870	1932	M	viaf:66026290	1911	NA	2015-04-03	1911	NA	NA	sl	113106	NA	NA	long	low	T4
ELTeC-slv	SLV10031	SLV10031	Lah, Ivan	Brambovci	1881	1938	M	viaf:101581601	1911	NA	2019	1911	NA	NA	sl	141667	NA	NA	long	low	T4
ELTeC-slv	SLV00498	SLV00498	Finžgar, Fran Saleški	Sama	1871	1962	M	viaf:56648253	1912	NA	2015-04-03	1912	NA	NA	sl	50287	NA	NA	medium	high	T4
ELTeC-slv	SLV10018	SLV10018	Maselj Podlimbarski, Fran	Gospodin Franjo	1852	1917	M	viaf:24474637	1913	NA	2008	1913	NA	NA	sl	173975	NA	NA	long	high	T4
ELTeC-slv	SLV00483	SLV00483	Levstik, Vladimir	Za svobodo in ljubezen	1886	1957	M	viaf:53731964	1913	NA	2015-04-03	1913	NA	NA	sl	126286	NA	NA	long	low	T4
ELTeC-slv	SLV30001	SLV30001	Cankar, Izidor	S poti	1886	1958	M	viaf:51848354	1913	NA	2007	1913	NA	NA	sl	27044	NA	NA	short	high	T4
ELTeC-slv	SLV10015	SLV10015	Kveder, Zofka	Njeno življenje	1878	1926	F	viaf:1223577	1914	NA	2008	1914	NA	NA	sl	58750	NA	NA	medium	high	T4
ELTeC-slv	SLV00417	SLV00417	Pregelj, Ivan	Tlačani	1883	1960	M	viaf:22231284	1915	NA	2015-04-03	1915	NA	NA	sl	71735	NA	NA	medium	high	T4
ELTeC-slv	SLV00325	SLV00325	Šorli, Ivo	Štefan Zaplotnik	1877	1958	M	viaf:316497598	1916	NA	2015-04-03	1916	NA	NA	sl	33931	NA	NA	short	low	T4
ELTeC-slv	SLV00355	SLV00355	Kraigher, Alojz	Mlada ljubezen	1877	1959	M	viaf:44335953	1917	NA	2015-04-03	1917	NA	NA	sl	78814	NA	NA	medium	high	T4
ELTeC-slv	SLV00324	SLV00324	Tavčar, Ivan	Cvetje v jeseni	1851	1923	M	viaf:100298803	1917	NA	2015-04-03	1917	NA	NA	sl	26476	NA	NA	short	high	T4
ELTeC-slv	SLV00476	SLV00476	Murnik, Rado	Na Bledu	1870	1932	M	viaf:66026290	1917	NA	2015-04-03	1917	NA	NA	sl	34406	NA	NA	short	low	T4
ELTeC-slv	SLV10019	SLV10019	Milčinski, Fran	Ptički brez gnezda	1867	1932	M	viaf:72324490	1917	NA	2015	1917	NA	NA	sl	79078	NA	NA	medium	high	T4
ELTeC-slv	SLV00478	SLV00478	Levstik, Vladimir	Gadje gnezdo	1886	1957	M	viaf:53731964	1918	NA	2015-04-03	1918	NA	NA	sl	38471	NA	NA	short	high	T4
ELTeC-slv	SLV10026	SLV10026	Tavčar, Ivan	Visoška kronika	1851	1923	M	viaf:100298803	1919	NA	2008	1919	NA	NA	sl	59067	NA	NA	medium	high	T4
ELTeC-slv	SLV10030	SLV10030	Govekar, Fran	Svitanje	1871	1949	M	viaf:51812691	1921	NA	2020	1921	NA	NA	sl	124925	NA	NA	long	low	T4
